NetworkID,Genome,Subgroup
17005,MH617468_-weight,MH617468_-weight
17006,MH617471,0_Alpavirinae_MH572525
17007,MH617471_-weight,MH617471_-weight
17008,MH617473,MH617473
17009,MH617473_-weight,MH617473_-weight
17010,MH617477,0_Pichovirinae_KP087937
17011,MH617477_-weight,MH617477_-weight
17012,MH617478,0_DRRF01000562_Methylophaga_sp._fragment_weight
17013,MH617478_-weight,MH617478_-weight
17014,MH617487,MH572283
17015,MH617487_-weight,MH617487_-weight
17016,MH617490,MH616639
17017,MH617490_-weight,MH617490_-weight
17018,MH617494,MH617158
17019,MH617494_-weight,MH617158_-weight
17020,MH617495,0_weird_MH617129
17021,MH617495_-weight,MH617495_-weight
17022,MH617497,MH617497
17023,MH617497_-weight,MH617497_-weight
17024,MH617498,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17025,MH617498_-weight,MH617498_-weight
17026,MH617500,MH617500
17027,MH617500_-weight,0_QNFS01000197_Gammaproteobacteria_bacterium_weight
17028,MH617502,MH617502
17029,MH617502_-weight,MH617502_-weight
17030,MH617503,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17031,MH617503_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17032,MH617504,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17033,MH617504_-weight,MH616977_-weight
17034,MH617505,KT264811
17035,MH617505_-weight,MH617505_-weight
17036,MH617506,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17037,MH617506_-weight,MG945707_-weight
17038,MH617510,MH617132
17039,MH617510_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17040,MH617513,MH617513
17041,MH617513_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17042,MH617515,0_Aravirinae_KM589504
17043,MH617515_-weight,MH617515_-weight
17044,MH617516,KX259468
17045,MH617516_-weight,KX259468_-weight
17046,MH617519,MH572494
17047,MH617519_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17048,MH617527,MH617527
17049,MH617527_-weight,MH617527_-weight
17050,MH617530,MH616919_-weight
17051,MH617530_-weight,MH617530_-weight
17052,MH617531,MH617531
17053,MH617531_-weight,MH617531_-weight
17054,MH617532,0_weird_MH617129
17055,MH617532_-weight,MH617532_-weight
17056,MH617535,MH616639
17057,MH617535_-weight,MH617490_-weight
17058,MH617538,MH616980
17059,MH617538_-weight,MH616980
17060,MH617540,MH616668
17061,MH617540_-weight,MH616668
17062,MH617543,MH617543
17063,MH617543_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17064,MH617546,MH617546
17065,MH617546_-weight,MH617546_-weight
17066,MH617555,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17067,MH617555_-weight,MH616922_-weight
17068,MH617559,MH616949
17069,MH617559_-weight,MH617559_-weight
17070,MH617560,MH617560
17071,MH617560_-weight,MH617560_-weight
17072,MH617561,MH616681
17073,MH617561_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17074,MH617567,MH616750
17075,MH617567_-weight,MH616750
17076,MH617570,0_Shukshmavirinae_NC_026013
17077,MH617570_-weight,MH617570_-weight
17078,MH617571,MH617571
17079,MH617571_-weight,MH617571_-weight
17080,MH617573,0_weird_MH617129
17081,MH617573_-weight,0_weird_MH617129
17082,MH617574,MH616668
17083,MH617574_-weight,MH616668
17084,MH617576,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17085,MH617576_-weight,MH617576_-weight
17086,MH617580,MH617580
17087,MH617580_-weight,0_NZ_CAVK010000074_weight
17088,MH617584,0_Pichovirinae_MH572463
17089,MH617584_-weight,0_Aravirinae_KM589504
17090,MH617587,0_Aravirinae_KM589504
17091,MH617587_-weight,MH617587_-weight
17092,MH617588,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17093,MH617588_-weight,MH617588_-weight
17094,MH617589,KP087938
17095,MH617589_-weight,MH617589_-weight
17096,MH617591,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17097,MH617591_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17098,MH617592,MH617592
17099,MH617592_-weight,MH617592_-weight
17100,MH617596,0_Aravirinae_KM589504
17101,MH617596_-weight,MH616679
17102,MH617597,MH617597
17103,MH617597_-weight,MH617597_-weight
17104,MH617600,MH616846
17105,MH617600_-weight,MH617052_-weight
17106,MH617601,MH617601
17107,MH617601_-weight,MH617601_-weight
17108,MH617602,MH617107
17109,MH617602_-weight,MH617602_-weight
17110,MH617603,MH617603
17111,MH617603_-weight,MH617603_-weight
17112,MH617606,MH617606
17113,MH617606_-weight,MH617420_-weight
17114,MH617607,MH617607
17115,MH617607_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17116,MH617608,0_DRRF01000562_Methylophaga_sp._fragment_weight
17117,MH617608_-weight,MH617608_-weight
17118,MH617611,MH617611
17119,MH617611_-weight,MH617611_-weight
17120,MH617613,MH617374
17121,MH617613_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17122,MH617614,MH617614
17123,MH617614_-weight,MH617614_-weight
17124,MH617623,MH617623
17125,MH617623_-weight,MH617623_-weight
17126,MH617627,MG945831_-weight
17127,MH617627_-weight,MG945831_-weight
17128,MH617629,0_Aravirinae_KM589504
17129,MH617629_-weight,MH616729
17130,MH617634,0_Parabac_MH572370
17131,MH617634_-weight,MH617634_-weight
17132,MH617635,MH617635
17133,MH617635_-weight,MH617635_-weight
17134,MH617638,KT264811
17135,MH617638_-weight,MH617638_-weight
17136,MH617640,0_weird_MH617129
17137,MH617640_-weight,MH617013_-weight
17138,MH617641,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17139,MH617641_-weight,MH617641_-weight
17140,MH617644,MH617644
17141,MH617644_-weight,MH617644_-weight
17142,MH617651,MH617651
17143,MH617651_-weight,MH617651_-weight
17144,MH617652,MH617652
17145,MH617652_-weight,MH617652_-weight
17146,MH617653,0_DRRF01000562_Methylophaga_sp._fragment_weight
17147,MH617653_-weight,MH617653_-weight
17148,MH617656,MH572283
17149,MH617656_-weight,MH617133_-weight
17150,MH617657,MH616679
17151,MH617657_-weight,MH616646_-weight
17152,MH617658,MH616750
17153,MH617658_-weight,MH617658_-weight
17154,MH617660,0_DRRF01000562_Methylophaga_sp._fragment_weight
17155,MH617660_-weight,MH617660_-weight
17156,MH617662,MH617089_-weight
17157,MH617662_-weight,MH617662_-weight
17158,MH617663,Human_gut_33_018_weight
17159,MH617663_-weight,MH617663_-weight
17160,MH617667,MH616720
17161,MH617667_-weight,MH617667_-weight
17162,MH617668,MH617668
17163,MH617668_-weight,MH617668_-weight
17164,MH617669,MH617669
17165,MH617669_-weight,MH617669_-weight
17166,MH617670,MH617670
17167,MH617670_-weight,MH617670_-weight
17168,MH617672,0_weird_MH617129
17169,MH617672_-weight,MH616687
17170,MH617677,MH617677
17171,MH617677_-weight,MH617677_-weight
17172,MH617678,MH616639
17173,MH617678_-weight,MH617678_-weight
17174,MH617682,MG945302
17175,MH617682_-weight,MG945302_-weight
17176,MH617683,MH616750
17177,MH617683_-weight,MH616750
17178,MH617685,MH617685
17179,MH617685_-weight,MH617685_-weight
17180,MH617689,0_Aravirinae_KM589504
17181,MH617689_-weight,0_Pichovirinae_MH572463
17182,MH617691,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17183,MH617691_-weight,MH617691_-weight
17184,MH617695,0_weird_MH617129
17185,MH617695_-weight,MH617695_-weight
17186,MH617697,MH616912
17187,MH617697_-weight,MH617697_-weight
17188,MH617698,MH617698
17189,MH617698_-weight,MH617698_-weight
17190,MH617699,MH616889
17191,MH617699_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17192,MH617700,0_Pichovirinae_KP087937
17193,MH617700_-weight,MH617700_-weight
17194,MH617710,MH617710
17195,MH617710_-weight,MH617710_-weight
17196,MH617711,0_Aravirinae_KM589504
17197,MH617711_-weight,MH617329_-weight
17198,MH617712,MH617712
17199,MH617712_-weight,MH572283
17200,MH617722,MH616932
17201,MH617722_-weight,MH616932_-weight
17202,MH617723,MH617723
17203,MH617723_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17204,MH617724,0_Alpavirinae_MH572525
17205,MH617724_-weight,MH617724_-weight
17206,MH617725,MH617163
17207,MH617725_-weight,MH617725_-weight
17208,MH617728,MH617728
17209,MH617728_-weight,MH617728_-weight
17210,MH617729,MH617149
17211,MH617729_-weight,MH617729_-weight
17212,MH617730,0_DRRF01000562_Methylophaga_sp._fragment_weight
17213,MH617730_-weight,MH616900_-weight
17214,MH617731,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17215,MH617731_-weight,KX259456
17216,MH617732,KP087938
17217,MH617732_-weight,KX259458_-weight
17218,MH617732_weight,MH617732_weight
17219,MH617733,MH617733
17220,MH617733_-weight,MH617733_-weight
17221,MH617735,MH617735
17222,MH617735_-weight,MH617735_-weight
17223,MH617737,0_Aravirinae_KM589504
17224,MH617737_-weight,MH617737_-weight
17225,MH617738,MH617122
17226,MH617738_-weight,MH617738_-weight
17227,MH617740,MH617149
17228,MH617740_-weight,MH617740_-weight
17229,MH617743,0_weird_MH617129
17230,MH617743_-weight,MH616899_-weight
17231,MH617744,MH616668
17232,MH617744_-weight,MH616668
17233,MH617745,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17234,MH617745_-weight,MH617745_-weight
17235,MH617746,MH616646
17236,MH617746_-weight,MH616646_-weight
17237,MH617747,0_weird_MH617129
17238,MH617747_-weight,MH617495_-weight
17239,MH617750,MH617750
17240,MH617750_-weight,MH617750_-weight
17241,MH617751,0_CGM_MH572490
17242,MH617751_-weight,MH617168_-weight
17243,MH617754,MH617754
17244,MH617754_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17245,MH617755,MH617755
17246,MH617755_-weight,MH617755_-weight
17247,MH617756,MH617756
17248,MH617756_-weight,MH617756_-weight
17249,MH617757,0_RPPN01000488_Geobacteraceae_bacterium_fragment_weight
17250,MH617757_-weight,MH617757_-weight
17251,MH617758,MH617758
17252,MH617758_-weight,MH617758_-weight
17253,MH617759,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17254,MH617759_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17255,MH617760,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17256,MH617760_-weight,MH617760_-weight
17257,MH617765,MG945843
17258,MH617765_-weight,MH617765_-weight
17259,MH622905,MH622905
17260,MH622905_-weight,MH622905_-weight
17261,MH622906,MH616969_-weight
17262,MH622906_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17263,MH622907,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17264,MH622907_-weight,MH622907_-weight
17265,MH622913,MH622913
17266,MH622913_-weight,MH622913_-weight
17267,MH622914,MH622914
17268,MH622914_-weight,MH622914_-weight
17269,MH622915,0_Alpavirinae_MH572525
17270,MH622915_-weight,MH622915_-weight
17271,MH622916,MH622916
17272,MH622916_-weight,MH622916_-weight
17273,MH622917,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17274,MH622917_-weight,Human_gut_27_035_weight
17275,MH622918,0_Pichovirinae_KP087937
17276,MH622918_-weight,MH616854
17277,MH622922,MH616969_-weight
17278,MH622922_-weight,MH622922_-weight
17279,MH622925,0_weird_MH617129
17280,MH622925_-weight,MH622925_-weight
17281,MH622925_weight,MH622925_weight
17282,MH622928,MH622928
17283,MH622928_-weight,MH622928_-weight
17284,MH622929,MH622929
17285,MH622929_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17286,MH622930,0_DRRF01000562_Methylophaga_sp._fragment_weight
17287,MH622930_-weight,MH622930_-weight
17288,MH622931,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17289,MH622931_-weight,MH622931_-weight
17290,MH622932,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17291,MH622932_-weight,MH622932_-weight
17292,MH622934,MH622934
17293,MH622934_-weight,MH617608_-weight
17294,MH622935,0_DRRF01000562_Methylophaga_sp._fragment_weight
17295,MH622935_-weight,MH622935_-weight
17296,MH622936,MH622936
17297,MH622936_-weight,MH622936_-weight
17298,MH622938,MG945408
17299,MH622938_-weight,MG945408_-weight
17300,MH622941,MH616995
17301,MH622941_-weight,MH622941_-weight
17302,MH622942,0_Bullavirinae_NC_001420
17303,MH622942_-weight,MH622942_-weight
17304,MH648894,MH648894
17305,MH648894_-weight,MH616884
17306,MH648903,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17307,MH648903_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17308,MH648905,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17309,MH648905_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17310,MH648915,MH648915
17311,MH648915_-weight,MH572366_-weight
17312,MH648920,59_Coral_002
17313,MH648920_-weight,59_Coral_002_-weight
17314,MH648937,MH616740
17315,MH648937_-weight,MH616740_-weight
17316,MH648945,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17317,MH648945_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17318,MH648953,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17319,MH648953_-weight,MH648953_-weight
17320,MH648955,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17321,MH648955_-weight,KT264785
17322,MH648961,MH648961
17323,MH648961_-weight,MH648961_-weight
17324,MH648970,MG883721
17325,MH648970_-weight,MG883721_-weight
17326,MH648988,MH572472
17327,MH648988_-weight,KC131023_-weight
17328,MH649001,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17329,MH649001_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17330,MH649004,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17331,MH649004_-weight,MH552509_-weight
17332,MH649019,0_Pichovirinae_MH572375
17333,MH649019_-weight,0_Pichovirinae_MH572375_-weight
17334,MH649020,MH572287
17335,MH649020_-weight,MH649020_-weight
17336,MH649026,0_Bullavirinae_NC_001420
17337,MH649026_-weight,MH649026_-weight
17338,MH649032,MH649032
17339,MH649032_-weight,MH649032_-weight
17340,MH649052,59_Coral_002
17341,MH649052_-weight,59_Coral_002_-weight
17342,MH649073,HQ157199
17343,MH649073_-weight,KC131023_-weight
17344,MH649086,MH649086
17345,MH649086_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17346,MH649088,MH649088
17347,MH649088_-weight,MH649088_-weight
17348,MH649110,MH616980
17349,MH649110_-weight,MH616980
17350,MH649121,MH649121
17351,MH649121_-weight,MH649121_-weight
17352,MH649140,0_weird_MG945819
17353,MH649140_-weight,MH616663_-weight
17354,MH649153,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17355,MH649153_-weight,MH622932_-weight
17356,MH649164,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17357,MH649164_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17358,MH649173,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17359,MH649173_-weight,MH649173_-weight
17360,MH649265,0_DRRF01000562_Methylophaga_sp._fragment_weight
17361,MH649265_-weight,MH649265_-weight
17362,MH931003,MH931003
17363,MH931003_-weight,MH931003_-weight
17364,MH931004,MH931004
17365,MH931004_-weight,MG945863_-weight
17366,MH992154,0_Aravirinae_KM589504
17367,MH992154_-weight,MH616673
17368,MH992155,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17369,MH992155_-weight,MH992155_-weight
17370,MH992156,MH992156
17371,MH992156_-weight,0_DRRF01000562_Methylophaga_sp._fragment_weight
17372,MH992157,MH992157
17373,MH992157_-weight,MH992157_-weight
17374,MH992158,KX259456
17375,MH992158_-weight,MH992158_-weight
17376,MH992159,MH992159
17377,MH992159_-weight,MH992159_-weight
17378,MH992160,KX259456
17379,MH992160_-weight,MH992160_-weight
17380,MH992161,MH992161
17381,MH992161_-weight,0_SEBG01001113_Cytophagaceae_bacterium_fragment_weight
17382,MH992162,0_DRRF01000562_Methylophaga_sp._fragment_weight
17383,MH992162_-weight,MH992162_-weight
17384,MH992163,0_DRRF01000562_Methylophaga_sp._fragment_weight
17385,MH992163_-weight,MH992163_-weight
17386,MH992164,MG945840_-weight
17387,MH992164_-weight,KX259460_-weight
17388,MH992165,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17389,MH992165_-weight,MH992165_-weight
17390,MH992166,0_DRRF01000562_Methylophaga_sp._fragment_weight
17391,MH992166_-weight,KX259460_-weight
17392,MH992167,0_weird_MK496764
17393,MH992167_-weight,MH992167_-weight
17394,MH992168,MH992168
17395,MH992168_-weight,MH992168_-weight
17396,MH992168_weight,MH992168_weight
17397,MH992169,0_DRRF01000562_Methylophaga_sp._fragment_weight
17398,MH992169_-weight,KX259465
17399,MH992170,Lim_Twin_C1_NODE_363_length_5181_cov_108.596755_weight
17400,MH992170_-weight,MH992170_-weight
17401,MH992171,MH992171
17402,MH992171_-weight,MH992171_-weight
17403,MH992172,0_DRRF01000562_Methylophaga_sp._fragment_weight
17404,MH992172_-weight,MH992162_-weight
17405,MH992173,0_Aravirinae_KM589504
17406,MH992173_-weight,MH992173_-weight
17407,MH992174,MH992157
17408,MH992174_-weight,MH992157_-weight
17409,MH992175,MH992159
17410,MH992175_-weight,MH992159_-weight
17411,MH992176,0_DRRF01000562_Methylophaga_sp._fragment_weight
17412,MH992176_-weight,MH992176_-weight
17413,MH992177,KX259456
17414,MH992177_-weight,MH992160_-weight
17415,MH992178,MH992178
17416,MH992178_-weight,MH992178_-weight
17417,MH992179,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17418,MH992179_-weight,MH992162_-weight
17419,MH992180,0_Pichovirinae_KP087937
17420,MH992180_-weight,MH992180_-weight
17421,MH992181,0_DRRF01000562_Methylophaga_sp._fragment_weight
17422,MH992181_-weight,MH992181_-weight
17423,MH992182,0_DRRF01000562_Methylophaga_sp._fragment_weight
17424,MH992182_-weight,MH992182_-weight
17425,MH992183,KX259468
17426,MH992183_-weight,KX259468_-weight
17427,MH992184,MH616983
17428,MH992184_-weight,MH992184_-weight
17429,MH992185,MH992185
17430,MH992185_-weight,MH992185_-weight
17431,MH992186,MH992186
17432,MH992186_-weight,MH992186_-weight
17433,MH992187,0_DRRF01000562_Methylophaga_sp._fragment_weight
17434,MH992187_-weight,MH992176_-weight
17435,MH992188,MH572283
17436,MH992188_-weight,MH992188_-weight
17437,MH992189,KX259456
17438,MH992189_-weight,MH992160_-weight
17439,MH992190,MG945571
17440,MH992190_-weight,MH992190_-weight
17441,MH992191,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17442,MH992191_-weight,KX259456
17443,MH992192,0_DRRF01000562_Methylophaga_sp._fragment_weight
17444,MH992192_-weight,MH992192_-weight
17445,MH992193,Lim_Twin_C1_NODE_363_length_5181_cov_108.596755_weight
17446,MH992193_-weight,MH992193_-weight
17447,MH992194,KX259456
17448,MH992194_-weight,MH992194_-weight
17449,MH992195,MH992195
17450,MH992195_-weight,MH992195_-weight
17451,MH992196,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17452,MH992196_-weight,MH992155_-weight
17453,MH992197,0_DRRF01000562_Methylophaga_sp._fragment_weight
17454,MH992197_-weight,KX259456
17455,MH992198,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17456,MH992198_-weight,MH992162_-weight
17457,MH992199,MH992199
17458,MH992199_-weight,MH992199_-weight
17459,MH992200,MH992159
17460,MH992200_-weight,MH992200_-weight
17461,MH992201,MH992201
17462,MH992201_-weight,MH992199
17463,MH992202,MH992202
17464,MH992202_-weight,MH992202_-weight
17465,MH992203,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17466,MH992203_-weight,MH622931_-weight
17467,MH992204,MH992204
17468,MH992204_-weight,MH992204_-weight
17469,MH992205,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17470,MH992205_-weight,MH992205_-weight
17471,MH992206,KP087938
17472,MH992206_-weight,MH992206_-weight
17473,MH992207,0_SNQI01000014_Gramella_jeungdoensis_fragment_weight
17474,MH992207_-weight,MH992207_-weight
17475,MH992208,0_DRRF01000562_Methylophaga_sp._fragment_weight
17476,MH992208_-weight,KX259460_-weight
17477,MH992209,0_DRRF01000562_Methylophaga_sp._fragment_weight
17478,MH992209_-weight,MH992209_-weight
17479,MH992210,MH992210
17480,MH992210_-weight,MH992210_-weight
17481,MH992211,MH992211
17482,MH992211_-weight,MH992211_-weight
17483,MH992212,MH992212
17484,MH992212_-weight,MH992212_-weight
17485,MH992213,MH992213
17486,MH992213_-weight,MH992213_-weight
17487,MH992214,MH616919_-weight
17488,MH992214_-weight,MH992214_-weight
17489,MH992215,KP087938
17490,MH992215_-weight,MH992215_-weight
17491,MH992216,MG945840_-weight
